nodeID,parentID,fullPath,flag
150893,,Branded Data > Datalogix > DLX Demographics > Occupation > Finance, y 
162842,,Branded Data > Datalogix > DLX Demographics > Occupation > Finance > Accountant, y 
25594,,Branded Data > Datalogix > DLX Demographics > Occupation > Health Services, y 
162815,,Branded Data > Datalogix > DLX Demographics > Occupation > Health Services > Medical Doctor/Physician, y 
25595,,Branded Data > Datalogix > DLX Demographics > Occupation > Health Services > Nurse (Registered), y 
25596,,Branded Data > Datalogix > DLX Demographics > Occupation > Homemaker, y 
25599,,Branded Data > Datalogix > DLX Demographics > Occupation > Legal, y 
25600,,Branded Data > Datalogix > DLX Demographics > Occupation > Legal > Legal/Attorney/Lawyer, y 
25605,,Branded Data > Datalogix > DLX Demographics > Occupation > Legal > Legal/Paralegal/Assistant/Law, y 
150894,,Branded Data > Datalogix > DLX Demographics > Occupation > Manufacturing & Distribution, y 
150898,,Branded Data > Datalogix > DLX Demographics > Occupation > Media & Internet, y 
25597,,Branded Data > Datalogix > DLX Demographics > Occupation > Middle Management, y 
25598,,Branded Data > Datalogix > DLX Demographics > Occupation > Military & Government, y 
68115,,Branded Data > Datalogix > DLX Demographics > Occupation > Military & Government > Police/Trooper, y 
25590,,Branded Data > Datalogix > DLX Demographics > Occupation > Military & Government > Politician/Legislator/Diplomat, y 
150899,,Branded Data > Datalogix > DLX Demographics > Occupation > Non-Profit & Volunteer, y 
150900,,Branded Data > Datalogix > DLX Demographics > Occupation > Part Time, y 
25601,,Branded Data > Datalogix > DLX Demographics > Occupation > Professional & Technical, y 
150901,,Branded Data > Datalogix > DLX Demographics > Occupation > Real Estate, y 
25602,,Branded Data > Datalogix > DLX Demographics > Occupation > Retired, y 
25603,,Branded Data > Datalogix > DLX Demographics > Occupation > Sales & Marketing, y 
80241,,Branded Data > Datalogix > DLX Demographics > Occupation > Self-Employed, y 
150902,,Branded Data > Datalogix > DLX Demographics > Occupation > Sports, y 
25608,,Branded Data > Datalogix > DLX Demographics > Occupation > Student, y 
25609,,Branded Data > Datalogix > DLX Demographics > Occupation > Tradesmen & Laborers, y 
150903,,Branded Data > Datalogix > DLX Demographics > Occupation > Transportation & Travel, y 
25610,,Branded Data > Datalogix > DLX Demographics > Occupation > White Collar Worker, y 
75232,,Branded Data > Datalogix > DLX Demographics > Travel, y 
75233,,Branded Data > Datalogix > DLX Demographics > Travel > Business Travel, y 
75234,,Branded Data > Datalogix > DLX Demographics > Travel > Business Travel > International, y 
75235,,Branded Data > Datalogix > DLX Demographics > Travel > Business Travel > USA, y 
75239,,Branded Data > Datalogix > DLX Demographics > Travel > Cruises, y 
75240,,Branded Data > Datalogix > DLX Demographics > Travel > Family Vacation, y 
75241,,Branded Data > Datalogix > DLX Demographics > Travel > Frequent Flyers, y 
75236,,Branded Data > Datalogix > DLX Demographics > Travel > Personal Travel, y 
75237,,Branded Data > Datalogix > DLX Demographics > Travel > Personal Travel > International, y 
75238,,Branded Data > Datalogix > DLX Demographics > Travel > Personal Travel > USA, y 
75242,,Branded Data > Datalogix > DLX Demographics > Travel > Timeshare, y 
25619,,Branded Data > Datalogix > DLX Demographics > Type of Dwelling, y 
25620,,Branded Data > Datalogix > DLX Demographics > Type of Dwelling > Apartment, y 
25621,,Branded Data > Datalogix > DLX Demographics > Type of Dwelling > Condominium, y 
25622,,Branded Data > Datalogix > DLX Demographics > Type of Dwelling > Single Family, y 
25623,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests, y 
25624,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Charitable Donor, y 
78977,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Charitable Donor > Animals, y 
78978,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Charitable Donor > Arts & Cultural, y 
78979,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Charitable Donor > Children's, y 
78980,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Charitable Donor > Environment & Wildlife, y 
78981,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Charitable Donor > Health, y 
78983,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Charitable Donor > Humanitarian & World Relief, y 
78982,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Charitable Donor > Veterans, y 
75383,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Motorcycle Owner, y 
25681,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Pets, y 
25682,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Pets > Cat Owner, y 
25683,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Pets > Dog Owner, y 
25684,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Politics & Current Events, y 
25689,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Politics & Current Events > Voter, y 
25626,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > Reading, y 
25690,,Branded Data > Datalogix > DLX Demographics > User Hobbies & Interests > RV Owner, y 
36897,,Branded Data > Datalogix > DLX Demographics > Married, y 
25691,,Branded Data > Datalogix > DLX Demographics > Veteran in Household, y 
25618,,Branded Data > Datalogix > DLX Demographics > Spanish Language Speakers, y 
63262,,Branded Data > Datalogix > DLX Finance, y 
25705,,Branded Data > Datalogix > DLX Finance > Credit Card Holders, y 
25710,,Branded Data > Datalogix > DLX Finance > Credit Card Holders > Amex Cardholders, y 
151611,,Branded Data > Datalogix > DLX Finance > Credit Card Holders > MasterCard Holders, y 
151610,,Branded Data > Datalogix > DLX Finance > Credit Card Holders > Visa Card Holders, y 
25707,,Branded Data > Datalogix > DLX Finance > Credit Card Holders > Regular Credit Card Holders, y 
25709,,Branded Data > Datalogix > DLX Finance > Credit Card Holders > Regular Discover Cardholders, y 
25712,,Branded Data > Datalogix > DLX Finance > Credit Card Holders > Regular Visa or Mastercard Cardholders, y 
25706,,Branded Data > Datalogix > DLX Finance > Credit Card Holders > Premium Credit Card Holders, y 
25708,,Branded Data > Datalogix > DLX Finance > Credit Card Holders > Premium Discover Cardholders, y 
25711,,Branded Data > Datalogix > DLX Finance > Credit Card Holders > Premium Visa or Mastercard Cardholders, y 
192746,,Branded Data > Datalogix > DLX Finance > Credit Card Holders > Discover Cardholders, y 
75254,,Branded Data > Datalogix > DLX Finance > Credit Card Holders > Premium American Express, y 
75255,,Branded Data > Datalogix > DLX Finance > Credit Card Holders > Regular American Express, y 
25447,,Branded Data > Datalogix > DLX Finance > Estimated Household Income, y 
25463,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > $14,999 and Under", y 
25449,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > $15,000-$19,999", y 
25450,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > $20,000-$29,999", y 
25451,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > $30,000-$39,999", y 
25452,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > $40,000-$49,999", y 
25453,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > $50,000-$59,999", y 
25454,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > $60,000-$74,999", y 
25455,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > $75,000-$99,999", y 
25456,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > Greater than $100,000", y 
25448,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > Greater than $100,000 > $100,000-$124,999", y 
25457,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > Greater than $100,000 > $125,000-$149,999", y 
25458,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > Greater than $100,000 > $150,000-$199,999", y 
25459,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > Greater than $100,000 > $200,000-$249,999", y 
25460,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > Greater than $100,000 > $250,000-$399,999", y 
25461,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > Greater than $100,000 > $400,000-$499,999", y 
25462,,"Branded Data > Datalogix > DLX Finance > Estimated Household Income > Greater than $100,000 > $500,000 +", y 
25465,,Branded Data > Datalogix > DLX Finance > Estimated Net Worth, y 
25494,,"Branded Data > Datalogix > DLX Finance > Estimated Net Worth > Less than (-$20,000)", y 
25492,,"Branded Data > Datalogix > DLX Finance > Estimated Net Worth > (-$20,000) - (-$2,500)", y 
25490,,"Branded Data > Datalogix > DLX Finance > Estimated Net Worth > (-$2,499) - $2,499", y 
25473,,"Branded Data > Datalogix > DLX Finance > Estimated Net Worth > $2,500 - $24,999", y 
25475,,"Branded Data > Datalogix > DLX Finance > Estimated Net Worth > $25,000 - $49,999", y 
25484,,"Branded Data > Datalogix > DLX Finance > Estimated Net Worth > $50,000 - $74,999", y 
25488,,"Branded Data > Datalogix > DLX Finance > Estimated Net Worth > $75,000 - $99,999", y 
25469,,"Branded Data > Datalogix > DLX Finance > Estimated Net Worth > $100,000 - $149,999", y 
25470,,"Branded Data > Datalogix > DLX Finance > Estimated Net Worth > $150,000 - $249,999", y 
25478,,"Branded Data > Datalogix > DLX Finance > Estimated Net Worth > $250,000 - $374,999", y 
25481,,"Branded Data > Datalogix > DLX Finance > Estimated Net Worth > $375,000 - $499,999", y 
25486,,"Branded Data > Datalogix > DLX Finance > Estimated Net Worth > $500,000 - $749,999", y 
25489,,"Branded Data > Datalogix > DLX Finance > Estimated Net Worth > $750,000 - $999,999", y 
25493,,"Branded Data > Datalogix > DLX Finance > Estimated Net Worth > Greater than $1,000,000", y 
25694,,Branded Data > Datalogix > DLX Finance > Financial Services Customers, y 
25695,,Branded Data > Datalogix > DLX Finance > Financial Services Customers > Banking Customers, y 
25696,,Branded Data > Datalogix > DLX Finance > Financial Services Customers > Insurance Customers, y 
25697,,Branded Data > Datalogix > DLX Finance > Financial Services Customers > Insurance Customers > Health Insurance, y 
25698,,Branded Data > Datalogix > DLX Finance > Financial Services Customers > Unspecified Financial Services, y 
25699,,Branded Data > Datalogix > DLX Finance > Investors, y 
25700,,Branded Data > Datalogix > DLX Finance > Investors > Own Life Insurance, y 
25701,,Branded Data > Datalogix > DLX Finance > Investors > Own Mutual Funds, y 
25702,,Branded Data > Datalogix > DLX Finance > Investors > Own Other Investments, y 
25703,,Branded Data > Datalogix > DLX Finance > Investors > Own Real Estate, y 
25704,,Branded Data > Datalogix > DLX Finance > Investors > Own Stocks or Bonds, y 
25440,,Branded Data > Datalogix > DLX Finance > Credit Active, y 
197033,,Branded Data > Datalogix > DLX Finance > Home Value, y 
197034,,"Branded Data > Datalogix > DLX Finance > Home Value > Less than $100,000", y 
197035,,"Branded Data > Datalogix > DLX Finance > Home Value > $100,000 - $199,000", y 
197036,,"Branded Data > Datalogix > DLX Finance > Home Value > $200,000 - $299,000", y 
197037,,"Branded Data > Datalogix > DLX Finance > Home Value > $300,000 - $499,000", y 
197038,,"Branded Data > Datalogix > DLX Finance > Home Value > $500,000+", y 
25713,,Branded Data > Datalogix > DLX Lifestyles, y 
25771,,Branded Data > Datalogix > DLX Lifestyles > Online Buyers, y 
25714,,Branded Data > Datalogix > DLX Lifestyles > Affluent Baby Boomers, y 
25715,,Branded Data > Datalogix > DLX Lifestyles > Auto Enthusiasts, y 
25716,,Branded Data > Datalogix > DLX Lifestyles > Corporate Execs, y 
202197,,Branded Data > Datalogix > DLX Lifestyles > DIYers, y 
25717,,Branded Data > Datalogix > DLX Lifestyles > Fashionistas, y 
25719,,Branded Data > Datalogix > DLX Lifestyles > Foodies, y 
25720,,Branded Data > Datalogix > DLX Lifestyles > Frequent Travelers, y 
25721,,Branded Data > Datalogix > DLX Lifestyles > Frequent Travelers > Business Travelers, y 
25722,,Branded Data > Datalogix > DLX Lifestyles > Frequent Travelers > Leisure Travelers, y 
25723,,Branded Data > Datalogix > DLX Lifestyles > Gadget Geeks, y 
25799,,Branded Data > Datalogix > DLX Lifestyles > Gamers, y 
25724,,Branded Data > Datalogix > DLX Lifestyles > Green Consumers, y 
25725,,Branded Data > Datalogix > DLX Lifestyles > Healthy & Fit, y 
25726,,Branded Data > Datalogix > DLX Lifestyles > High Spenders, y 
217230,,Branded Data > Datalogix > DLX Lifestyles > Indie Women, y 
25727,,Branded Data > Datalogix > DLX Lifestyles > Luxury Sports, y 
190246,,Branded Data > Datalogix > DLX Lifestyles > Moms, y 
190250,,Branded Data > Datalogix > DLX Lifestyles > Moms > Big City Moms, y 
190248,,Branded Data > Datalogix > DLX Lifestyles > Moms > Corporate Moms, y 
190251,,Branded Data > Datalogix > DLX Lifestyles > Moms > Fit Moms, y 
190253,,Branded Data > Datalogix > DLX Lifestyles > Moms > Green Moms, y 
190256,,Branded Data > Datalogix > DLX Lifestyles > Moms > Moms of Grade School Kids, y 
190257,,Branded Data > Datalogix > DLX Lifestyles > Moms > Moms of High School Kids, y 
190255,,Branded Data > Datalogix > DLX Lifestyles > Moms > Moms of Preschool Kids, y 
190254,,Branded Data > Datalogix > DLX Lifestyles > Moms > New Moms, y 
190247,,Branded Data > Datalogix > DLX Lifestyles > Moms > Stay-at-Home Moms, y 
190252,,Branded Data > Datalogix > DLX Lifestyles > Moms > Trendy Moms, y 
190249,,Branded Data > Datalogix > DLX Lifestyles > Moms > Working Class Moms, y 
164405,,Branded Data > Datalogix > DLX Lifestyles > New Movers, y 
25728,,Branded Data > Datalogix > DLX Lifestyles > New Parents, y 
25730,,Branded Data > Datalogix > DLX Lifestyles > Outdoor Enthusiasts, y 
25731,,Branded Data > Datalogix > DLX Lifestyles > Seniors, y 
25732,,Branded Data > Datalogix > DLX Lifestyles > Shopping Enthusiasts, y 
25733,,Branded Data > Datalogix > DLX Lifestyles > Soccer Moms, y 
25734,,Branded Data > Datalogix > DLX Lifestyles > Spa Mavens, y 
25735,,Branded Data > Datalogix > DLX Lifestyles > Sports Fans, y 
25736,,Branded Data > Datalogix > DLX Lifestyles > Sportsmen, y 
25737,,Branded Data > Datalogix > DLX Lifestyles > Trendy Homemakers, y 
154415,,Branded Data > Datalogix > DLX Lifestyles > Working-Class Families, y 
25738,,Branded Data > Datalogix > DLX Lifestyles > Young & Hip, y 
196858,,Branded Data > Datalogix > DLX Philanthropy, y 
196859,,Branded Data > Datalogix > DLX Philanthropy > Animal Welfare, y 
196860,,Branded Data > Datalogix > DLX Philanthropy > Environment, y 
196861,,Branded Data > Datalogix > DLX Philanthropy > Family & Human Services, y 
196862,,Branded Data > Datalogix > DLX Philanthropy > Health & Well-Being, y 
196863,,Branded Data > Datalogix > DLX Philanthropy > Human Rights, y 
196864,,Branded Data > Datalogix > DLX Philanthropy > International Relief, y 
196865,,Branded Data > Datalogix > DLX Philanthropy > Medical Research, y 
196866,,Branded Data > Datalogix > DLX Philanthropy > Religion, y 
25739,,Branded Data > Datalogix > DLX Retail, y 
369344,,Branded Data > Datalogix > DLX Retail > Brands, y 
369345,,Branded Data > Datalogix > DLX Retail > Brands > Children's products, y 
377249,,Branded Data > Datalogix > DLX Retail > Brands > Children's products > Fisher-Price, y 
369348,,Branded Data > Datalogix > DLX Retail > Brands > Children's products > Sesame Street, y 
369349,,Branded Data > Datalogix > DLX Retail > Brands > Children's products > Walt Disney, y 
377250,,Branded Data > Datalogix > DLX Retail > Brands > Children's products > Warner Bros., y 
369346,,"Branded Data > Datalogix > DLX Retail > Brands > Clothing, shoes & accessories", y 
369350,,"Branded Data > Datalogix > DLX Retail > Brands > Clothing, shoes & accessories > Acorn", y 
369351,,"Branded Data > Datalogix > DLX Retail > Brands > Clothing, shoes & accessories > Adidas", y 
376458,,"Branded Data > Datalogix > DLX Retail > Brands > Clothing, shoes & accessories > Aerosoles", y 
377251,,"Branded Data > Datalogix > DLX Retail > Brands > Clothing, shoes & accessories > Anne Klein", y 
369352,,"Branded Data > Datalogix > DLX Retail > Brands > Clothing, shoes & accessories > Armani", y 
377252,,"Branded Data > Datalogix > DLX Retail > Brands > Clothing, shoes & accessories > Asics", y 
377253,,"Branded Data > Datalogix > DLX Retail > Brands > Clothing, shoes & accessories > Avia", y 
